name,category,lat,lon
D1,restaurant,53.3434063,-6.2646759
,atm,53.3829123,-6.2767504
Huck’s,bar,53.3359626,-6.2650767
Insomnia,cafe,53.3896691,-6.1103732
Bark Coffee,cafe,53.3226629,-6.2653736
Mace,supermarket,53.388954,-6.2991718
Spice Bazaar,supermarket,53.3597886,-6.2725585
5-Spice,fast_food,53.3602521,-6.272495
Centra,convenience,53.3830464,-6.2768276
Subway,fast_food,53.3444162,-6.2617782
My Meat Wagon,restaurant,53.3488762,-6.2788256
Exeber Gym Glasnevin,sports_centre,53.3901448,-6.2866236
New World,fast_food,53.3902303,-6.2864933
Happy Apple,convenience,53.3931696,-6.2855897
Peggy Kelly’s,pub,53.3237548,-6.278506
Cottage Cafe,restaurant,53.3861133,-6.3761909
Jolin's Café,cafe,53.3306285,-6.2750881
,convenience,53.3317745,-6.2749938
Eddie's,convenience,53.3318348,-6.2750029
Flemings,convenience,53.3318792,-6.274998
Halal Food & Grocery,convenience,53.3326804,-6.2754139
,cafe,53.3169679,-6.3335434
John's Take Away,fast_food,53.316921,-6.3335765
Hillbilly's Fried Chicken,fast_food,53.3169799,-6.3337906
Starbucks,cafe,53.3457234,-6.2406732
EducoGym,sports_centre,53.3428834,-6.2408613
Mullen Sports,sports_centre,53.3472309,-6.267826
Halfway House,restaurant,53.3725226,-6.3312219
Favourite Chicken,fast_food,53.3319814,-6.2753402
Kebabish,fast_food,53.3335976,-6.2747707
BBQ Tonight,fast_food,53.3338425,-6.2747334
Camden Spices Halal Foods,convenience,53.333915,-6.2747414
Arthur Mayne’s,pub,53.3216783,-6.2352699
Clanbrassil House,restaurant,53.3318042,-6.2753664
Clanbrassil House,cafe,53.3318465,-6.2753557
Pat's Corner Newsagents and Groceries,convenience,53.3413757,-6.2703112
Peak Condition Clinic,sports_centre,53.3124607,-6.2758501
Mizzoni's,fast_food,53.313466,-6.2732601
Mehek,restaurant,53.3135304,-6.2732037
Lumanti of Nepal,restaurant,53.3137439,-6.2732767
Rody Boland’s,pub,53.3211247,-6.2654634
Mother Reilly's Bar & Restaurant,restaurant,53.3207363,-6.265222
Mother Reilly’s Bar & Restaurant,pub,53.3207806,-6.2651459
+161 café/bistro,cafe,53.3158583,-6.2653716
The Terrace Kitchen & Social House,restaurant,53.334817,-6.2575719
O'Briens,cafe,53.3360343,-6.2567689
Cocu Kitchen,restaurant,53.3337524,-6.2624872
Boston College - Ireland,university,53.3382439,-6.2553677
Tallaght Martial Arts,fitness_centre,53.281344,-6.382183
Terra Madre cafe,cafe,53.3470381,-6.2619715
Day-Today,convenience,53.3469833,-6.2621762
Póg,cafe,53.3475313,-6.2600455
School of English & Business Studies,college,53.3475833,-6.2598443
Subway,fast_food,53.352584,-6.2611086
Green Island,supermarket,53.3514657,-6.2614748
Karen's Diner,fast_food,53.3515266,-6.2614764
Business Computer Training Institute,college,53.3529298,-6.2649791
High⁬ Speed internet Access - Internet Café,cafe,53.3538664,-6.2662129
,fast_food,53.3532944,-6.2594508
Brewbaker Cafe,cafe,53.3422959,-6.2563533
Lily's Café,cafe,53.3529434,-6.2614053
CP Fitness,sports_centre,53.354559,-6.2716595
EBS Phibsboro,bank,53.3618427,-6.2730782
Glasnevin Boxing Club,sports_centre,53.3724089,-6.2663702
Glasnevin Football Club,sports_centre,53.3724504,-6.2664434
Subway,fast_food,53.385566,-6.26563
Macari,fast_food,53.3897043,-6.2715219
Apache Pizza,fast_food,53.3897315,-6.2716291
Sushida,restaurant,53.2765452,-6.2148103
B Q Inn,fast_food,53.390569,-6.2885396
Macari,fast_food,53.39045,-6.2888794
Clever Buy's,convenience,53.3909312,-6.2941606
Driftwood Coffee Co.,cafe,53.391305,-6.2943461
Camden Kitchen,restaurant,53.3342331,-6.2658944
,fast_food,53.3361327,-6.2734656
Insomnia,cafe,53.3856176,-6.2656541
Excellent,fast_food,53.3252878,-6.321108
Gala,convenience,53.3261087,-6.321659
Bank of Ireland,atm,53.3255023,-6.3211706
Insomnia,cafe,53.2763662,-6.2089052
La Pausa Caffè,cafe,53.3562691,-6.2655114
Hong Kong Wonton,restaurant,53.3420321,-6.2639699
First Chapter,cafe,53.3420173,-6.2638998
Ucafe,cafe,53.3430228,-6.2905732
,cafe,53.3432725,-6.289144
Proof Pizza,restaurant,53.3428676,-6.2802709
The Lab,fast_food,53.3426877,-6.2782425
Curry & Kebab,fast_food,53.3428299,-6.2767581
Curry Express,fast_food,53.3595152,-6.2729602
Pearl River,fast_food,53.3605367,-6.2728264
The Bull & Castle Steakhouse,restaurant,53.3434497,-6.2699281
Il Fornaio,cafe,53.3441232,-6.2620738
Munchies,cafe,53.2712799,-6.2026026
,convenience,53.3180518,-6.2812402
New Fortune Cookie,fast_food,53.3170297,-6.2800917
Bellagio,restaurant,53.3114556,-6.2829849
Vermillion,restaurant,53.3113995,-6.2830184
JD's Steakhouse,restaurant,53.3096758,-6.2833604
Vaughan's Eatery,restaurant,53.3100607,-6.2831764
Sawadee,restaurant,53.3101411,-6.282779
Base Wood Fired Pizza,restaurant,53.3101582,-6.2827068
Brian's of Terenure / Party Shop,convenience,53.3102049,-6.2825288
Q's Creative Asian Dining,fast_food,53.3101901,-6.2826198
Anar,restaurant,53.3098652,-6.2830726
Mario's,restaurant,53.3098416,-6.2831586
The Coffee Inn,cafe,53.3102485,-6.2823482
Tea Garden,cafe,53.3462417,-6.266954
Damascus Gate,restaurant,53.3109699,-6.2828433
Dino's Terenure,fast_food,53.3109018,-6.2828709
Tani,restaurant,53.3105799,-6.2830252
Spice Village,restaurant,53.3105043,-6.283038
Centra,convenience,53.3103171,-6.2835244
Mihabodytec,sports_centre,53.3101479,-6.2843982
AM Fitness,sports_centre,53.310084,-6.2845996
Meghna Tandoori,restaurant,53.3092835,-6.2847855
Mr Chen,fast_food,53.3095802,-6.2854737
Coffee Dock,cafe,53.3144285,-6.2797343
Upper Crust,fast_food,53.4279424,-6.2449095
Spar,convenience,53.4272703,-6.2449892
Itsabagel,cafe,53.3481877,-6.2624935
Meath Street Credit Union,bank,53.3434105,-6.2817326
Top Shop,convenience,53.3435006,-6.2904858
Bastible,restaurant,53.3321335,-6.2748814
Health Services Staffs Credit Union,bank,53.3429545,-6.2922318
Toni's Take Away,fast_food,53.3427192,-6.2933408
Kenny’s,pub,53.3424332,-6.2944638
Proof Urban Italian,restaurant,53.3428931,-6.2805351
Variety Jones,restaurant,53.3429332,-6.2762104
+55 Cafe Brazil,convenience,53.3427182,-6.2772914
Hyper Goat Coffee,cafe,53.3426952,-6.2774488
John's Bar & Haberdashery,bar,53.3426862,-6.2775224
Toscana,restaurant,53.3441588,-6.2675829
Oasis Cafe,cafe,53.2907523,-6.3778838
Volunteer Cafe,cafe,53.2908101,-6.3781574
,atm,53.2907251,-6.3778382
Phoenix,restaurant,53.291825,-6.3806466
Dalang Korean Restaurant,restaurant,53.3442744,-6.2655032
Fexco,bank,53.3453967,-6.2595031
Hellfire,restaurant,53.3457189,-6.2594801
The Art of Coffee,cafe,53.3326536,-6.2621214
Brother Hubbard South,cafe,53.3327634,-6.2655273
Aladdin Kebabs,fast_food,53.3602909,-6.2725676
Nearby,convenience,53.33818,-6.2704607
Caffè Nero,cafe,53.3399869,-6.2587572
Centra,convenience,53.4001554,-6.2768048
Angelo's Fish & Chips,fast_food,53.3999511,-6.2765031
Chef,fast_food,53.3949895,-6.2645617
Subway,fast_food,53.2768969,-6.218285
Michie Sushi,restaurant,53.2773588,-6.2173838
Abrakebabra,fast_food,53.3689316,-6.2545718
Brezzis Pizza,restaurant,53.4209697,-6.137183
Londis,convenience,53.3395643,-6.2951228
Bank of Ireland,atm,53.3397486,-6.2952117
Joe Dunne Fitness,sports_centre,53.4023708,-6.3015515
Primal MMA,sports_centre,53.402294,-6.3015757
Dunnes Stores,supermarket,53.4039888,-6.3031232
Eddie Rocket's,fast_food,53.403725,-6.3025719
International College of Technology,college,53.3462912,-6.2588232
Cú Chulainn's at Croke Park,pub,53.3563652,-6.2507754
Spar,convenience,53.3205417,-6.4130576
Piccolo,cafe,53.2622423,-6.1618395
Premier Fitness,sports_centre,53.402078,-6.2976202
Anatolia,fast_food,53.355799,-6.2657216
Senior Common Room,bar,53.3448626,-6.2575823
Spar,supermarket,53.331499,-6.3711052
,cafe,53.351932,-6.2269328
,fast_food,53.3518551,-6.2267075
Turkish Kebab House,fast_food,53.3539236,-6.2583871
Áras an Phiarsaigh Coffee Area,cafe,53.3448157,-6.2551581
The 1592 Restaurant,restaurant,53.3448696,-6.2577088
Centra,convenience,53.2773491,-6.2655397
Mercer Library,library,53.3407717,-6.2637722
Costa,cafe,53.3426066,-6.2505519
Irish Traditional Music Archive,library,53.3389583,-6.2503862
Bloom's Cafe,cafe,53.3379474,-6.266048
Tesco Express,convenience,53.338096,-6.2661263
,restaurant,53.3268496,-6.3705596
Londis,convenience,53.3269292,-6.3705818
Starbucks,cafe,53.2882161,-6.2433189
Bula café,restaurant,53.3313257,-6.3710747
Magic Wok,fast_food,53.3924219,-6.420273
Hartstown House,pub,53.3926692,-6.4197547
Finnbees,cafe,53.2031639,-6.0979183
Gaiety School of Acting,college,53.3447423,-6.2684789
IFI Café Bar,restaurant,53.344568,-6.2651338
The Wild Duck,bar,53.3445718,-6.2657887
The Hungry Monkey,restaurant,53.4023114,-6.3970717
Credit Union,bank,53.3922401,-6.3922605
Lidl,supermarket,53.3938399,-6.2484991
Yummy Pizza,fast_food,53.40287,-6.3989856
Dragon Inn,fast_food,53.4029244,-6.3991318
All Rosey Coffee,cafe,53.3406016,-6.263171
O'Donovan,cafe,53.3441495,-6.2488493
Little Venezia,fast_food,53.2585371,-6.198147
Costcutter Express,convenience,53.3607099,-6.2740203
Delhi Darbar,restaurant,53.3571444,-6.4495491
Bank of Ireland,atm,53.3572813,-6.4501788
Spar,convenience,53.346598,-6.2581114
Oscars Christchurch,bar,53.3441347,-6.2697764
il Valentino,cafe,53.3426047,-6.2390303
Mad Egg,restaurant,53.2885788,-6.243917
Jamie's Italian,restaurant,53.2888001,-6.2441525
KFC,fast_food,53.2880128,-6.2423601
The Green Hen,restaurant,53.3431239,-6.2624106
Zambrero,fast_food,53.3231519,-6.2653608
Tesco Express,convenience,53.3433929,-6.2465521
,atm,53.3490599,-6.2424852
3fe IFSC,cafe,53.3491443,-6.2438583
Caffè Nero,cafe,53.3481283,-6.2438395
Insomnia,cafe,53.349057,-6.2423871
Kamikaze Fight Academy,sports_centre,53.3203457,-6.2789805
Spar,convenience,53.3125316,-6.3589304
Pizza Hut,restaurant,53.4464763,-6.2372774
Vertigo Bar,bar,53.4275084,-6.2338652
Stir Restaurant,restaurant,53.4273581,-6.2339223
St. Joseph's Aviation Credit Union,bank,53.4249531,-6.2324663
,convenience,53.359998,-6.2654065
Alfama restaurant,cafe,53.3028736,-6.2454404
Café Diem,cafe,53.3202104,-6.2341424
Insomnia,cafe,53.2909537,-6.2460282
Far East,fast_food,53.3876871,-6.2385866
Alec's Takewaway,fast_food,53.3858419,-6.2340055
Beaumont Grill,fast_food,53.3857134,-6.2339953
Rimini Takeaway,fast_food,53.3815685,-6.2406862
Airport Takeaway,fast_food,53.3814324,-6.2453443
Eighty Sevens Takeaway,fast_food,53.356302,-6.2516709
Pi Restaurant,restaurant,53.3084276,-6.2234955
Insomnia,cafe,53.3469733,-6.2823461
The One 2 Vue Shop,bakery,53.3481947,-6.2566824
Viking Pizza,fast_food,53.359488,-6.2594459
Azonto African Restaurant,restaurant,53.3588953,-6.2576395
Bu Ali,fast_food,53.3344234,-6.2742867
Passion 4 Food,fast_food,53.3345083,-6.2742277
Effies,cafe,53.3393034,-6.2732272
Havilah African Kitchen,restaurant,53.3540669,-6.2581012
D2 Coffee House,cafe,53.3473608,-6.2552145
J.T. Pims,bar,53.3437155,-6.2642627
Mulligan and Haines,pub,53.3440757,-6.2634747
Iskanders,fast_food,53.3440697,-6.2636601
The Pig & Heifer,cafe,53.3508995,-6.2505777
Fahrenheit Grill,restaurant,53.3649725,-6.2071646
PHX Bistro,restaurant,53.34685,-6.2814582
Three Young Mugs,cafe,53.3466694,-6.2799447
Morrison,restaurant,53.3463286,-6.2659892
Panem,restaurant,53.3463658,-6.2654995
Subway,fast_food,53.3509763,-6.250523
Wok-on-Inn,fast_food,53.3511447,-6.2503976
Spar,convenience,53.3550773,-6.2469112
Luigi's,fast_food,53.3553021,-6.2462927
Long Thahn,fast_food,53.3553553,-6.2462508
The Academy of Photography,college,53.3563943,-6.2469348
Okayu,fast_food,53.3596955,-6.240132
Lin Kee,fast_food,53.359897,-6.2399314
EJ's,convenience,53.3983391,-6.2064705
Fairview Grill,fast_food,53.3622997,-6.2372049
Tuk Away,fast_food,53.36327,-6.2353861
Green Land Café,cafe,53.364029,-6.2327649
On the Run,convenience,53.3819066,-6.2080537
Subway,fast_food,53.3823278,-6.2075652
Donnycarney Beaumont & District Credit Union,bank,53.3722942,-6.222738
Dunnes Stores,supermarket,53.3957149,-6.2119324
McDonald's,fast_food,53.3954398,-6.2121134
NCU Training Centre,college,53.4003602,-6.2066494
Bunsen,restaurant,53.3455805,-6.2643164
Two Fifty Square,cafe,53.3252716,-6.2662014
Ulster Bank,atm,53.3406162,-6.4322943
EBS Artane,bank,53.3801143,-6.2103643
Mr. Kebab,fast_food,53.3590309,-6.2458103
Mao,restaurant,53.2892674,-6.1995581
Base Wood Fired Pizza,restaurant,53.2893521,-6.1995601
The Far East,fast_food,53.3555652,-6.3712344
Cabaña Cafe,cafe,53.3282802,-6.3442384
Edward Murphy Library,library,53.3434956,-6.2790587
National Irish Visual Arts Library,library,53.3434122,-6.27857
The Anvil,restaurant,53.2809567,-6.4434028
Nelly's,cafe,53.3634056,-6.2583605
Bakelicious,bakery,53.2258808,-6.124806
Centra,convenience,53.3143691,-6.2025146
,cafe,53.3437433,-6.2664276
Brasserie de Verres En Vers,restaurant,53.3408594,-6.2684318
Hot Chilli,fast_food,53.3375164,-6.2662604
Alma,restaurant,53.3325658,-6.2690975
St. Kevin's Parish Credit Union Ltd,bank,53.3327572,-6.2692022
Three Monks,fast_food,53.3319465,-6.2753643
Camden Exchange,pub,53.3351088,-6.2654328
McGuinness Traditional Take Away,fast_food,53.3358903,-6.2654911
Marino Library,library,53.364414,-6.231164
SuperValu,supermarket,53.3511648,-6.2528135
Spar,convenience,53.2906991,-6.1722041
Centra,convenience,53.2888226,-6.1757157
Great Wall,fast_food,53.3007291,-6.1766423
Saint Andrew's College Sports Centre,sports_centre,53.3060297,-6.2009046
Clarinda Park Tennis Courts,sports_centre,53.2891519,-6.1314753
The Sweetest Thing,cafe,53.3470783,-6.2617123
XBody Quickfitness,sports_centre,53.3654052,-6.2289611
Portobello Institute,college,53.3519886,-6.2670659
Londis,convenience,53.3463704,-6.2926715
Hugh Lane Café,cafe,53.3544292,-6.2644526
Bus Stop Shop,convenience,53.392796,-6.2189443
Dcup Deli Cafe,cafe,53.2963102,-6.3774197
,cafe,53.3487597,-6.2632706
,atm,53.3430576,-6.2754364
Bank of Ireland,atm,53.3413602,-6.2725277
Seven Wonders,restaurant,53.3487587,-6.2480799
BFTTI Hi-tech Training,college,53.3550186,-6.2616855
North Strand Store,convenience,53.3592875,-6.2406902
Hely's Bar,bar,53.3440535,-6.2642601
Costcutter,supermarket,53.3570461,-6.2431104
St. Joseph's O'Connell Boys GAA,sports_centre,53.3531051,-6.2447124
Dublin Dockland Boxing Club,sports_centre,53.3530186,-6.2445993
St. Laurence O'Tooles Credit Union,bank,53.3521912,-6.2434943
,pub,53.3507552,-6.2448064
The Vaults,bar,53.3513612,-6.2494796
Daybreak,convenience,53.388813,-6.0736743
Corinthians Boxing Club,sports_centre,53.3546939,-6.2506298
Mes Amis,cafe,53.3477793,-6.2640122
,atm,53.2783435,-6.1634877
Roast Office,cafe,53.2782538,-6.1634025
Libero's,fast_food,53.2778514,-6.1632241
Insomnia,cafe,53.2785839,-6.1631092
The Willows,pub,53.2842099,-6.2508159
,cafe,53.3513852,-6.2497076
Daybreak,convenience,53.361973,-6.248604
Flye Fit Ranelagh,sports_centre,53.3257061,-6.2551322
The Roselawn Inn,pub,53.3837011,-6.38172
Daybreak,convenience,53.3833157,-6.3874194
Akash,restaurant,53.3016267,-6.1787677
Ruchii,restaurant,53.3015643,-6.1788751
Bear Market Coffee,cafe,53.3014208,-6.1776066
Centra,convenience,53.3013221,-6.1770898
Blackrock Credit Union,bank,53.3009081,-6.1773206
Monsoon,fast_food,53.2885531,-6.1977497
Bronwyn Conroy International Beauty School,college,53.3003295,-6.1760546
Insomnia,cafe,53.3631582,-6.3023254
Farmhouse Café,cafe,53.3240532,-6.3369183
Asian Foods,convenience,53.3008782,-6.1784796
Liath,restaurant,53.3011707,-6.1780741
Ciamei Cafe,cafe,53.3009592,-6.1786047
Shaka Poké,restaurant,53.3010413,-6.1782047
Veggie Vibe Cafe,cafe,53.3012466,-6.1778077
Korean Burrito,fast_food,53.3011118,-6.1779947
The Retro Workshop,fast_food,53.3010955,-6.1780254
3 Leaves,restaurant,53.3010381,-6.1781227
Ali Baba Lebanese Tapas,cafe,53.3010601,-6.1781596
Bank of Ireland,atm,53.3018784,-6.1797238
Permanent TSB,atm,53.3011535,-6.1773341
Bank of Ireland,atm,53.3012752,-6.1770323
Elite Fitness and Performance Academy,fitness_centre,53.2974164,-6.1787681
Brambles,cafe,53.2897986,-6.2011563
O'Brien's Sandwich Bar,cafe,53.2896319,-6.2010315
The Natural Bakery,bakery,53.289741,-6.2003315
Bank of Ireland,bank,53.2896479,-6.1997181
Coppa Cafe,cafe,53.336961,-6.2547017
Caffé Letterario Gatta Nera,cafe,53.2037224,-6.1010288
Nilands,convenience,53.3239248,-6.3218572
Cafe Cucina,restaurant,53.3502781,-6.2661394
Han Sung,restaurant,53.3468128,-6.2650425
Gourmet Kitchen,fast_food,53.3669127,-6.2927804
Today's Local - Faussaugh Stores,convenience,53.3648244,-6.2869212
Korean Kickboxing Cabra,sports_centre,53.3715203,-6.2974034
Abs-Solute Fitness,sports_centre,53.3714608,-6.2968936
Cabra Racing Pigeon Club,sports_centre,53.3713058,-6.2966773
Pizzabaker,fast_food,53.3383108,-6.2663169
The Polo Room,restaurant,53.34053,-6.2573319
Crudo,restaurant,53.3330232,-6.2150306
Tiffins,cafe,53.3407281,-6.2572579
White Bar,bar,53.3470317,-6.2376973
Quay 16,restaurant,53.3470414,-6.2380136
Progressive Credit Union,bank,53.3887887,-6.2654732
Oliveto,restaurant,53.2920291,-6.1303611
The Carlisle Bar,pub,53.2920178,-6.1303418
News Cafe,cafe,53.299677,-6.175289
Supermac's,fast_food,53.4124609,-6.2170775
Aoshima Sushi & Grill,restaurant,53.2885431,-6.2050443
Nua Thai,restaurant,53.3515745,-6.2833091
Aaden's Grill,fast_food,53.351498,-6.2832339
The Green Door,bakery,53.3513747,-6.2831189
The Jazz Cafe,restaurant,53.3458317,-6.2626097
Luca Pacioli Cafe,cafe,53.3443881,-6.248244
The Martial Arts Academy,sports_centre,53.3444654,-6.248472
The Little Kitchen,restaurant,53.330374,-6.2514719
Lighthouse Cafe,cafe,53.2439652,-6.1390849
Ben Dunne Gym Cherrywood,sports_centre,53.2441046,-6.1391507
Harry's Café Bar,cafe,53.2916083,-6.1347528
Starbucks,cafe,53.2057161,-6.1103068
The Lough Inn,pub,53.2466599,-6.1288753
Kites,restaurant,53.3291875,-6.231993
Kennedys Bar,bar,53.296478,-6.211426
Golden Elephant,fast_food,53.2950171,-6.143187
The Sunshine Cafe,cafe,53.293837,-6.1394791
M O'Loughlin,pub,53.2939394,-6.1400615
Rasam,restaurant,53.2870089,-6.1230462
Nakuru café,cafe,53.357411,-6.3068261
The Blue Orchid,restaurant,53.2879356,-6.1757927
Frayne's,cafe,53.3428753,-6.2498679
Tesco Express,convenience,53.3226195,-6.2381923
Mizzoni,fast_food,53.3414926,-6.2481689
The Lido,fast_food,53.3430109,-6.2444622
Zambrero,fast_food,53.3435985,-6.2475393
Eurospar,supermarket,53.3452417,-6.246415
Bakelicious,fast_food,53.3364982,-6.2650683
Un' Altra Pasta Bar,restaurant,53.3007424,-6.175963
Musashi,restaurant,53.349629,-6.2434457
CrossFit Green,fitness_centre,53.2787178,-6.217747
RAW,fitness_centre,53.2727112,-6.2048645
Narra Thai,restaurant,53.2884669,-6.2049743
China Garden,restaurant,53.280457,-6.4447185
Roma,fast_food,53.2803416,-6.4449835
Carpe Diem,restaurant,53.280816,-6.4451585
Premier Bar,bar,53.3819717,-6.2917626
UCD Clubhouse Bar,bar,53.3081294,-6.2270405
Phoenix Home Bakery,bakery,53.3666272,-6.3191926
KB Coffee,cafe,53.3721434,-6.337204
Bank of Ireland,bank,53.331033,-6.2345772
Food Monkey,fast_food,53.338315,-6.2662675
Camile,restaurant,53.3442825,-6.2493876
Costcutter ATM,atm,53.3022858,-6.244802
Pret A Manger,fast_food,53.3435761,-6.2494584
Blas café,cafe,53.3512824,-6.2675227
EBS,bank,53.3490779,-6.242728
Fusion,restaurant,53.3486219,-6.2434208
East,restaurant,53.3479222,-6.2435058
The Spencer Health Club,sports_centre,53.3482065,-6.243481
Tribe D6,cafe,53.3174017,-6.270154
The Liquor Rooms,bar,53.3453384,-6.2669388
Ingredients Asian Supermarket,supermarket,53.2909693,-6.200598
Diep Noodle Bar,restaurant,53.4257974,-6.240807
Monto Cafe,restaurant,53.3329827,-6.2651214
,atm,53.3917294,-6.2482969
Subway,fast_food,53.3916802,-6.2485967
Eddie Rockers,fast_food,53.392946,-6.2502602
Camile,fast_food,53.392917,-6.2502628
Simeng Coffee Bar,cafe,53.3457948,-6.2549991
Peperina Garden Bistro,cafe,53.3210175,-6.256627
Craoibh Chiaráin GAA Club,sports_centre,53.3733518,-6.2157671
Basil Pizza,restaurant,53.3414588,-6.2317771
Finglas Library,library,53.3891005,-6.2979536
Gourmet Food Parlour,restaurant,53.2949876,-6.1357491
Octopussy's Seafood Tapas,restaurant,53.3910601,-6.0709998
Dockyard No 8,cafe,53.2075355,-6.1023379
First Class Fitness,fitness_centre,53.2969214,-6.1787615
Mart Lennox St,cafe,53.3313451,-6.2675264
A-Roy Thai,fast_food,53.3006972,-6.1766178
Donaghmede Library,library,53.3951779,-6.1622229
Central Library,library,53.3503299,-6.2642529
Complete Fitness,sports_centre,53.3370968,-6.2516483
Leo Burdock,fast_food,53.3452787,-6.2627279
Copper Lane,cafe,53.34293,-6.2807999
Loco's,fast_food,53.2885108,-6.1976065
Tabi's Grill,restaurant,53.3452113,-6.262924
Bank of Ireland,atm,53.3436971,-6.2394862
Pho Ta,restaurant,53.3449807,-6.2625399
Osteria Lucio,restaurant,53.3401093,-6.2392364
Spar,convenience,53.3442349,-6.2364194
Herb Street,restaurant,53.3443454,-6.2376773
Milano,restaurant,53.3442893,-6.2370417
Lolly and Cooks,cafe,53.3446688,-6.2384981
Al's Bakery,cafe,53.3147072,-6.2958742
Tesco Express,convenience,53.3148431,-6.2956599
On the Run,convenience,53.3170957,-6.2926432
Costa Express,cafe,53.3171617,-6.292546
